Ha_OII_OIII_Cont,OII_all_cross,OIII_all_cross,OII_all_cross_1,OIII_all_cross_1,Cont_all_cross,Ha,OII,OIII,Cont,Z_OII,Z_OIII
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_783.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_783.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_783.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_783_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_783_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_783.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_783.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_783.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_783.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_783.npy,1.0605866965837776,1.8833315541036426
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_784.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_784.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_784.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_784_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_784_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_784.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_784.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_784.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_784.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_784.npy,1.1423840402625502,0.17110732523724437
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_785.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_785.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_785.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_785_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_785_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_785.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_785.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_785.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_785.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_785.npy,0.6549623641185462,1.9722018531523644
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_786.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_786.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_786.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_786_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_786_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_786.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_786.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_786.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_786.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_786.npy,0.14378323443233967,0.6772419594228267
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_787.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_787.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_787.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_787_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_787_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_787.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_787.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_787.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_787.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_787.npy,1.5496646456420422,1.4661793317645788
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_788.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_788.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_788.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_788_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_788_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_788.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_788.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_788.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_788.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_788.npy,1.868754851911217,0.839644633885473
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_789.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_789.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_789.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_789_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_789_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_789.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_789.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_789.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_789.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_789.npy,0.4035303202457726,1.2169284018687905
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_790.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_790.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_790.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_790_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_790_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_790.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_790.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_790.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_790.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_790.npy,0.8701827263459563,0.39671552442014213
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_791.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_791.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_791.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_791_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_791_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_791.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_791.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_791.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_791.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_791.npy,1.2982029588893056,1.6599845729768277
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_792.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_792.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_792.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_792_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_792_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_792.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_792.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_792.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_792.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_792.npy,1.4185594766400755,0.6974693426862358
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_793.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_793.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_793.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_793_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_793_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_793.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_793.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_793.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_793.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_793.npy,0.984017980378121,1.3270968606695532
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_794.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_794.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_794.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_794_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_794_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_794.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_794.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_794.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_794.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_794.npy,0.5173705536872149,0.25454023675993087
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_795.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_795.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_795.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_795_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_795_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_795.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_795.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_795.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_795.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_795.npy,1.9891199730336666,1.7701530353166164
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_796.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_796.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_796.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_796_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_796_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_796.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_796.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_796.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_796.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_796.npy,1.6700461418367922,0.5359388699755072
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_797.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_797.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_797.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_797_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_797_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_797.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_797.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_797.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_797.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_797.npy,0.2577013370580971,1.6393771478906274
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_798.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_798.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_798.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_798_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_798_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_798.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_798.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_798.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_798.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_798.npy,0.7688863521441817,1.0420735077001155
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_799.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_799.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_799.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_799_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_799_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_799.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_799.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_799.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_799.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_799.npy,1.2627750458195806,1.1333546300418675
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_800.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_800.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_800.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_800_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_800_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_800.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_800.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_800.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_800.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_800.npy,1.2439865508116783,0.4793409045785665
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_801.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_801.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_801.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_801_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_801_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_801.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_801.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_801.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_801.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_801.npy,0.7872072462923825,1.5753859452903272
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_802.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_802.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_802.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_802_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_802_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_802.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_802.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_802.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_802.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_802.npy,0.24634196143597364,0.9854720315895974
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_803.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_803.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_803.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_803_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_803_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_803.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_803.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_803.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_803.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_803.npy,1.6809524053707718,1.0693596902303397
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_804.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_804.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_804.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_804_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_804_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_804.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_804.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_804.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_804.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_804.npy,1.94064048146829,0.7614909879863262
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_805.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_805.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_805.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_805_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_805_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_805.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_805.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_805.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_805.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_805.npy,0.5653754229657352,1.3836679931730032
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_806.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_806.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_806.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_806_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_806_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_806.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_806.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_806.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_806.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_806.npy,0.9429676081985234,0.31855814484879375
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_807.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_807.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_807.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_807_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_807_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_807.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_807.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_807.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_807.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_807.npy,1.4591497153043747,1.826720657106489
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_808.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_808.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_808.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_808_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_808_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_808.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_808.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_808.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_808.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_808.npy,1.3466753193177283,0.8869670675136149
