Pk_int,Pk_true,Bk_int,f,Omega_m,Omega_b,h,n_s,sigma_8
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/499/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/499/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/499/4/Bk_6k_pyspectrum-dz.dat,0.0478114163422405,0.4291,0.03369,0.5511,1.1687,0.6618999999999999
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/500/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/500/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/500/4/Bk_6k_pyspectrum-dz.dat,0.0534252617268374,0.1923,0.05633,0.5003,1.0221,0.6813
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/501/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/501/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/501/4/Bk_6k_pyspectrum-dz.dat,0.0417210738728741,0.3379,0.06161,0.8539000000000001,1.1935,0.9555
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/502/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/502/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/502/4/Bk_6k_pyspectrum-dz.dat,0.0871493577610859,0.2793,0.06753,0.6651,1.1275,0.8381000000000001
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/503/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/503/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/503/4/Bk_6k_pyspectrum-dz.dat,0.0990149599653903,0.4975,0.05211,0.5837,0.8675,0.7743
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/504/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/504/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/504/4/Bk_6k_pyspectrum-dz.dat,0.099879179119374,0.1573,0.04179,0.8183,1.1927,0.8401
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/505/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/505/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/505/4/Bk_6k_pyspectrum-dz.dat,0.0217461074951406,0.1531,0.03723,0.6135,1.0907,0.6521
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/506/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/506/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/506/4/Bk_6k_pyspectrum-dz.dat,0.0659065241296053,0.1027,0.05319,0.7343,1.1801,0.9847
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/507/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/507/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/507/4/Bk_6k_pyspectrum-dz.dat,0.0270269534927633,0.1119,0.05399,0.8541000000000001,0.9939,0.8669
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/508/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/508/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/508/4/Bk_6k_pyspectrum-dz.dat,0.0788826266352541,0.2171,0.03143,0.6207,1.0751,0.8197
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/509/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/509/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/509/4/Bk_6k_pyspectrum-dz.dat,0.0673547999656274,0.3825,0.03915,0.8749,1.1587,0.9535
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/510/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/510/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/510/4/Bk_6k_pyspectrum-dz.dat,0.0519673490707915,0.3773000000000001,0.05169,0.6353,1.1327,0.6718999999999999
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/511/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/511/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/511/4/Bk_6k_pyspectrum-dz.dat,0.047935296971247,0.2459,0.03675,0.5421,1.0583,0.7839
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/512/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/512/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/512/4/Bk_6k_pyspectrum-dz.dat,0.0530301968545279,0.1055,0.03327,0.5745,1.0249,0.9693
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/513/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/513/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/513/4/Bk_6k_pyspectrum-dz.dat,0.033391293369926,0.2697,0.05585,0.7075,1.0719,0.6443
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/514/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/514/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/514/4/Bk_6k_pyspectrum-dz.dat,0.0253294032402769,0.1583,0.06561,0.5593,1.1633,0.7686999999999999
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/515/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/515/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/515/4/Bk_6k_pyspectrum-dz.dat,0.0319791485725269,0.1337,0.05537,0.5583,0.8591,0.7367
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/516/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/516/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/516/4/Bk_6k_pyspectrum-dz.dat,0.0632716642708111,0.4833,0.03459,0.6863,1.0341,0.9085
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/517/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/517/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/517/4/Bk_6k_pyspectrum-dz.dat,0.0959999777266662,0.4097,0.06521,0.7037,0.9153,0.6993
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/518/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/518/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/518/4/Bk_6k_pyspectrum-dz.dat,0.0276956290839695,0.2375,0.0344099999999999,0.8593,0.9301,0.9001
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/519/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/519/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/519/4/Bk_6k_pyspectrum-dz.dat,0.0671532989169044,0.3319,0.06583,0.6469,1.0703,0.8363
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/520/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/520/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/520/4/Bk_6k_pyspectrum-dz.dat,0.0538167711764392,0.3447,0.04501,0.5241,1.0243,0.6648999999999999
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/521/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/521/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/521/4/Bk_6k_pyspectrum-dz.dat,0.1048281536587816,0.2147,0.04407,0.5091,0.8535,0.8179000000000001
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/522/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/522/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/522/4/Bk_6k_pyspectrum-dz.dat,0.0476982080658015,0.3137,0.03399,0.6915,1.1095,0.6973
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/523/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/523/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/523/4/Bk_6k_pyspectrum-dz.dat,0.0100663865700816,0.4713,0.04547,0.7873000000000001,0.8985000000000001,0.9963
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/524/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/524/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/524/4/Bk_6k_pyspectrum-dz.dat,0.100705463366255,0.3021,0.03795,0.6343,0.8173,0.6817
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/525/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/525/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/525/4/Bk_6k_pyspectrum-dz.dat,0.0518437366035921,0.3665,0.03183,0.7948999999999999,0.9335,0.6009
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/526/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/526/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/526/4/Bk_6k_pyspectrum-dz.dat,0.1060796668947371,0.2415,0.06829,0.7823,0.9253,0.9879
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/527/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/527/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/527/4/Bk_6k_pyspectrum-dz.dat,0.1026867928646453,0.4821000000000001,0.05365,0.7505,0.9043,0.9643
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/528/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/528/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/528/4/Bk_6k_pyspectrum-dz.dat,0.0360423376397132,0.1575,0.04541,0.5289,1.0515,0.8527
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/529/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/529/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/529/4/Bk_6k_pyspectrum-dz.dat,0.0314031820124238,0.3161,0.05541,0.5103,1.0027,0.9243
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/530/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/530/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/530/4/Bk_6k_pyspectrum-dz.dat,0.0723632564232047,0.1317,0.03981,0.8472999999999999,1.1765,0.9675
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/531/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/531/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/531/4/Bk_6k_pyspectrum-dz.dat,0.0951645024025262,0.2901,0.04061,0.6331,1.0047,0.9887
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/532/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/532/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/532/4/Bk_6k_pyspectrum-dz.dat,0.0889178859917894,0.2167,0.04237,0.7445,1.1977,0.7745
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/533/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/533/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/533/4/Bk_6k_pyspectrum-dz.dat,0.1085059466742769,0.3722999999999999,0.03153,0.7953000000000001,0.8101,0.7191
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/534/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/534/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/534/4/Bk_6k_pyspectrum-dz.dat,0.0498231171843236,0.1915,0.03649,0.8365,1.0031,0.8633
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/535/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/535/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/535/4/Bk_6k_pyspectrum-dz.dat,0.0396764333368258,0.3815,0.03733,0.5245,1.0589,0.6533
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/536/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/536/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/536/4/Bk_6k_pyspectrum-dz.dat,0.0180343869237417,0.2107,0.03639,0.5891,0.9143,0.8557
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/537/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/537/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/537/4/Bk_6k_pyspectrum-dz.dat,0.0867826037921462,0.4739,0.04281,0.6154999999999999,0.9283,0.6033
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/538/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/538/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/538/4/Bk_6k_pyspectrum-dz.dat,0.0953508640657109,0.2331,0.04423,0.8361000000000001,0.8093,0.6007
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/539/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/539/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/539/4/Bk_6k_pyspectrum-dz.dat,0.0571633613569018,0.4201,0.04567,0.8921000000000001,0.9405,0.7343
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/540/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/540/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/540/4/Bk_6k_pyspectrum-dz.dat,0.024500087756439,0.2729,0.05457,0.8563000000000001,1.0975,0.7627
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/541/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/541/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/541/4/Bk_6k_pyspectrum-dz.dat,0.0727755834153893,0.2409,0.05673,0.8215,0.9451,0.9065
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/542/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/542/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/542/4/Bk_6k_pyspectrum-dz.dat,0.0883950753751003,0.1663,0.04783,0.6173,1.1467,0.6461
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/543/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/543/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/543/4/Bk_6k_pyspectrum-dz.dat,0.0705442444007211,0.2552999999999999,0.05131,0.8827,1.0973,0.6339
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/544/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/544/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/544/4/Bk_6k_pyspectrum-dz.dat,0.1068069019791167,0.1223,0.06413,0.5343,1.1425,0.6184999999999999
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/545/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/545/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/545/4/Bk_6k_pyspectrum-dz.dat,0.0156216044554147,0.3049,0.05627,0.7285,1.1523,0.7047
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/546/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/546/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/546/4/Bk_6k_pyspectrum-dz.dat,0.0758813068037908,0.2011,0.05269,0.5945,1.0657,0.6287
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/547/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/547/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/547/4/Bk_6k_pyspectrum-dz.dat,0.085581741900867,0.4927,0.05825,0.8945000000000001,1.0753,0.8385
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/548/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/548/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/548/4/Bk_6k_pyspectrum-dz.dat,0.0173731240555022,0.3405,0.06067,0.6109,0.9709,0.6785
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/549/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/549/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/549/4/Bk_6k_pyspectrum-dz.dat,0.0781052571923053,0.1253,0.03217,0.5575,1.1925,0.6851
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/550/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/550/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/550/4/Bk_6k_pyspectrum-dz.dat,0.0283843124360337,0.2437,0.05033,0.8099000000000001,0.8653000000000001,0.8701
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/551/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/551/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/551/4/Bk_6k_pyspectrum-dz.dat,0.0204584759780299,0.4448999999999999,0.03963,0.6249,0.9027,0.7771
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/552/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/552/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/552/4/Bk_6k_pyspectrum-dz.dat,0.0416738492350219,0.2615,0.05833,0.6527000000000001,0.8925000000000001,0.7182999999999999
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/553/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/553/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/553/4/Bk_6k_pyspectrum-dz.dat,0.0465900012073505,0.3033,0.04963,0.5961,1.1803,0.7543
/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/554/4/Pk_pylians-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/554/4/Pk_pylians-no-dz.dat,/home/cagliari/Documents/Work/LAPTh/Quijote_LH/Pk/RSD/dz/90.00/all-fs/554/4/Bk_6k_pyspectrum-dz.dat,0.0109855563321583,0.4101,0.06787,0.7569,1.0845,0.9213
